time,pitch
7.319999999999999,0.0
7.38,0.0
7.4399999999999995,0.0
7.5,0.0
7.56,0.0
7.62,0.0
7.68,0.0
7.739999999999999,0.0
7.8,0.0
7.859999999999999,0.0
7.92,0.0
7.9799999999999995,0.0
8.04,0.0
8.1,0.0
8.16,0.0
8.219999999999999,0.0
8.28,0.0
8.34,0.0
8.4,0.0
8.459999999999999,0.0
8.52,0.0
8.58,0.0
8.64,0.0
8.7,0.0
8.76,0.0
8.82,0.0
8.879999999999999,0.0
8.94,0.0
9.0,0.0
9.06,0.0
9.12,0.0
9.18,0.0
9.24,0.0
9.299999999999999,0.0
9.36,0.0
9.42,0.0
9.48,0.0
9.54,0.0
9.6,0.0
9.66,0.0
9.719999999999999,0.0
9.78,0.0
9.84,0.0
9.9,0.0
9.959999999999999,0.0
10.02,0.0
10.08,0.0
10.139999999999999,0.0
10.2,0.0
10.26,0.0
10.32,0.0
10.379999999999999,0.0
10.44,0.0
10.5,0.0
10.559999999999999,0.0
10.62,0.0
10.68,0.0
10.74,0.0
10.799999999999999,0.0
10.86,0.0
10.92,0.0
10.98,0.0
11.04,0.0
11.1,0.0
11.16,0.0
11.219999999999999,0.0
11.28,0.0
11.34,0.0
11.4,0.0
11.459999999999999,0.0
11.52,0.0
11.58,0.0
11.639999999999999,0.0
11.7,0.0
11.76,0.0
11.82,0.0
11.879999999999999,0.0
11.94,0.0
12.0,0.0
12.059999999999999,0.0
12.12,0.0
12.18,0.0
12.24,0.0
12.299999999999999,0.0
12.36,0.0
12.42,0.0
12.48,0.0
12.54,0.0
12.6,0.0
12.66,0.0
12.719999999999999,0.0
12.78,0.0
12.84,0.0
12.9,0.0
12.959999999999999,0.0
13.02,0.0
13.08,0.0
13.139999999999999,0.0
13.2,0.0
13.26,0.0
13.32,0.0
13.379999999999999,0.0
13.44,0.0
13.5,0.0
13.559999999999999,0.0
13.62,0.0
13.68,0.0
13.74,0.0
13.799999999999999,0.0
13.86,0.0
13.92,0.0
13.979999999999999,0.0
14.04,0.0
14.1,0.0
14.16,0.0
14.219999999999999,0.0
14.28,0.0
14.34,0.0
14.399999999999999,0.0
14.459999999999999,0.0
14.52,0.0
14.58,0.0
14.639999999999999,0.0
14.7,0.0
14.76,0.0
14.82,0.0
14.879999999999999,0.0
14.94,0.0
15.0,0.0
15.059999999999999,0.0
15.12,0.0
15.18,0.0
15.24,0.0
15.299999999999999,0.0
15.36,0.0
15.42,0.0
15.479999999999999,0.0
15.54,0.0
15.6,0.0
15.66,0.0
15.719999999999999,0.0
15.78,0.0
15.84,0.0
15.899999999999999,0.0
15.959999999999999,0.0
16.02,0.0
16.08,0.0
16.14,0.0
16.2,0.0
16.259999999999998,0.0
16.32,0.0
16.38,0.0
16.439999999999998,0.0
16.5,0.0
16.56,0.0
16.62,0.0
16.68,0.0
16.74,0.0
16.8,0.0
16.86,0.0
16.919999999999998,0.0
16.98,0.0
17.04,0.0
17.099999999999998,0.0
17.16,0.0
17.22,0.0
17.28,0.0
17.34,0.0
17.4,0.0
17.46,0.0
17.52,0.0
17.58,0.0
17.64,0.0
17.7,0.0
17.759999999999998,0.0
17.82,0.0
17.88,0.0
17.939999999999998,0.0
18.0,0.0
18.06,0.0
18.12,0.0
18.18,0.0
18.24,0.0
18.3,0.0
18.36,0.0
18.419999999999998,0.0
18.48,0.0
18.54,0.0
18.599999999999998,0.0
18.66,0.0
18.72,0.0
18.779999999999998,0.0
18.84,0.0
18.9,0.0
18.96,0.0
19.02,0.0
19.08,0.0
19.14,0.0
19.2,0.0
19.259999999999998,0.0
19.32,0.0
19.38,0.0
19.439999999999998,0.0
19.5,0.0
19.56,0.0
19.62,0.0
19.68,0.0
19.74,0.0
19.8,0.0
19.86,0.0
19.919999999999998,0.0
19.98,0.0
20.04,0.0
20.099999999999998,0.0
20.16,0.0
20.22,0.0
20.279999999999998,0.0
20.34,0.0
20.4,0.0
20.46,0.0
20.52,0.0
20.58,0.0
20.64,0.0
20.7,0.0
20.759999999999998,0.0
20.82,0.0
20.88,0.0
20.939999999999998,0.0
21.0,0.0
21.06,0.0
21.119999999999997,0.0
21.18,0.0
21.24,0.0
21.3,0.0
21.36,0.0
21.419999999999998,0.0
21.48,0.0
21.54,0.0
21.599999999999998,0.0
21.66,0.0
21.72,0.0
21.779999999999998,0.0
21.84,0.0
21.9,0.0
21.96,0.0
22.02,0.0
22.08,0.0
22.14,0.0
22.2,0.0
22.259999999999998,0.0
22.32,0.0
22.38,0.0
22.439999999999998,0.0
22.5,0.0
22.56,0.0
22.619999999999997,0.0
22.68,0.0
22.74,0.0
22.8,0.0
22.86,0.0
22.919999999999998,0.0
22.98,0.0
23.04,0.0
23.099999999999998,0.0
23.16,0.0
23.22,0.0
23.279999999999998,0.0
23.34,0.0
23.4,0.0
23.46,0.0
23.52,0.0
23.58,0.0
23.64,0.0
23.7,0.0
23.759999999999998,0.0
23.82,0.0
23.88,0.0
23.939999999999998,0.0
24.0,0.0
24.06,0.0
24.119999999999997,0.0
24.18,0.0
24.24,0.0
24.3,0.0
24.36,0.0
24.419999999999998,0.0
24.48,0.0
24.54,0.0
24.599999999999998,0.0
24.66,0.0
24.72,0.0
24.779999999999998,0.0
24.84,0.0
24.9,0.0
24.96,0.0
25.02,0.0
25.08,0.0
25.14,0.0
25.2,0.0
25.259999999999998,0.0
25.32,0.0
25.38,0.0
25.439999999999998,0.0
25.5,0.0
25.56,0.0
25.619999999999997,0.0
25.68,0.0
25.74,0.0
25.8,0.0
25.86,0.0
25.919999999999998,0.0
25.98,0.0
26.04,0.0
26.099999999999998,0.0
26.16,0.0
26.22,0.0
26.279999999999998,0.0
26.34,0.0
26.4,0.0
26.459999999999997,0.0
26.52,0.0
26.58,0.0
26.64,0.0
26.7,0.0
26.759999999999998,0.0
26.82,0.0
26.88,0.0
26.939999999999998,0.0
27.0,0.0
27.06,0.0
27.119999999999997,0.0
27.18,0.0
27.24,0.0
27.3,0.0
27.36,0.0
27.419999999999998,0.0
27.48,0.0
27.54,0.0
27.599999999999998,0.0
27.66,0.0
27.72,0.0
27.779999999999998,0.0
27.84,0.0
27.9,0.0
27.959999999999997,0.0
28.02,0.0
28.08,0.0
28.14,0.0
28.2,0.0
28.259999999999998,0.0
28.32,0.0
28.38,0.0
28.439999999999998,0.0
28.5,0.0
28.56,0.0
28.619999999999997,0.0
28.68,0.0
28.74,0.0
28.799999999999997,0.0
28.86,0.0
28.919999999999998,0.0
28.98,0.0
29.04,0.0
29.099999999999998,0.0
29.16,0.0
29.22,0.0
29.279999999999998,0.0
29.34,0.0
29.4,0.0
29.459999999999997,0.0
29.52,0.0
29.58,0.0
29.64,0.0
29.7,0.0
29.759999999999998,0.0
29.82,0.0
29.88,0.0
29.939999999999998,0.0
30.0,0.0
30.06,0.0
30.119999999999997,0.0
30.18,0.0
30.24,0.0
30.299999999999997,0.0
30.36,0.0
30.419999999999998,0.0
30.48,0.0
30.54,0.0
30.599999999999998,0.0
30.66,0.0
30.72,0.0
30.779999999999998,0.0
30.84,0.0
30.9,0.0
30.959999999999997,0.0
31.02,0.0
31.08,0.0
31.14,0.0
31.2,0.0
31.259999999999998,0.0
31.32,0.0
31.38,0.0
31.439999999999998,0.0
31.5,0.0
31.56,0.0
31.619999999999997,0.0
31.68,0.0
31.74,0.0
31.799999999999997,0.0
31.86,0.0
31.919999999999998,0.0
31.98,0.0
32.04,0.0
32.1,0.0
32.16,0.0
32.22,0.0
32.28,0.0
32.339999999999996,0.0
32.4,0.0
32.46,0.0
32.519999999999996,0.0
32.58,0.0
32.64,0.0
32.699999999999996,0.0
32.76,0.0
32.82,0.0
32.879999999999995,0.0
32.94,0.0
33.0,0.0
33.06,0.0
33.12,0.0
33.18,0.0
33.24,0.0
33.3,0.0
33.36,0.0
33.42,0.0
33.48,0.0
33.54,0.0
33.6,0.0
33.66,0.0
33.72,0.0
33.78,0.0
33.839999999999996,0.0
33.9,0.0
33.96,0.0
34.019999999999996,0.0
34.08,0.0
34.14,0.0
34.199999999999996,0.0
34.26,0.0
34.32,0.0
34.379999999999995,0.0
34.44,0.0
34.5,0.0
34.56,0.0
34.62,0.0
34.68,0.0
34.74,0.0
34.8,0.0
34.86,0.0
34.92,0.0
34.98,0.0
35.04,0.0
35.1,0.0
35.16,0.0
35.22,0.0
35.28,0.0
35.339999999999996,0.0
35.4,0.0
35.46,0.0
35.519999999999996,0.0
35.58,0.0
35.64,0.0
35.699999999999996,0.0
35.76,0.0
35.82,0.0
35.879999999999995,0.0
35.94,0.0
36.0,0.0
36.059999999999995,0.0
36.12,0.0
36.18,0.0
36.24,0.0
36.3,0.0
36.36,0.0
36.42,0.0
36.48,0.0
36.54,0.0
36.6,0.0
36.66,0.0
36.72,0.0
36.78,0.0
36.839999999999996,0.0
36.9,0.0
36.96,0.0
37.019999999999996,0.0
37.08,0.0
37.14,0.0
37.199999999999996,0.0
37.26,0.0
37.32,0.0
37.379999999999995,0.0
37.44,0.0
37.5,0.0
37.559999999999995,0.0
37.62,0.0
37.68,0.0
37.74,0.0
37.8,0.0
37.86,0.0
37.92,0.0
37.98,0.0
38.04,0.0
38.1,0.0
38.16,0.0
38.22,0.0
38.28,0.0
38.339999999999996,0.0
38.4,0.0
38.46,0.0
38.519999999999996,0.0
38.58,0.0
38.64,0.0
38.699999999999996,0.0
38.76,0.0
38.82,0.0
38.879999999999995,0.0
38.94,0.0
39.0,0.0
39.059999999999995,0.0
39.12,0.0
39.18,0.0
39.24,0.0
39.3,0.0
39.36,0.0
39.42,0.0
39.48,0.0
39.54,0.0
39.6,0.0
39.66,0.0
39.72,0.0
39.78,0.0
39.839999999999996,0.0
39.9,0.0
39.96,0.0
40.019999999999996,0.0
40.08,0.0
40.14,0.0
40.199999999999996,0.0
40.26,0.0
40.32,0.0
40.379999999999995,0.0
40.44,0.0
40.5,0.0
40.559999999999995,0.0
40.62,0.0
40.68,0.0
40.74,0.0
40.8,0.0
40.86,0.0
40.92,0.0
40.98,0.0
41.04,0.0
41.1,0.0
41.16,0.0
41.22,0.0
41.28,0.0
41.339999999999996,0.0
41.4,0.0
41.46,0.0
41.519999999999996,0.0
41.58,0.0
41.64,0.0
41.699999999999996,0.0
41.76,0.0
41.82,0.0
41.879999999999995,0.0
41.94,0.0
42.0,0.0
42.059999999999995,0.0
42.12,0.0
42.18,0.0
42.239999999999995,0.0
42.3,0.0
42.36,0.0
42.42,0.0
42.48,0.0
42.54,0.0
42.6,0.0
42.66,0.0
42.72,0.0
42.78,0.0
42.839999999999996,0.0
42.9,0.0
42.96,0.0
43.019999999999996,0.0
43.08,0.0
43.14,0.0
43.199999999999996,0.0
43.26,0.0
43.32,0.0
43.379999999999995,0.0
43.44,0.0
43.5,0.0
43.559999999999995,0.0
43.62,0.0
43.68,0.0
43.739999999999995,0.0
43.8,0.0
43.86,0.0
43.92,0.0
43.98,0.0
44.04,0.0
44.1,0.0
44.16,0.0
44.22,0.0
44.28,0.0
44.339999999999996,0.0
44.4,0.0
44.46,0.0
44.519999999999996,0.0
44.58,0.0
44.64,0.0
44.699999999999996,0.0
44.76,0.0
44.82,0.0
44.879999999999995,0.0
44.94,0.0
45.0,0.0
45.059999999999995,0.0
45.12,0.0
45.18,0.0
45.239999999999995,0.0
45.3,0.0
45.36,0.0
45.42,0.0
45.48,0.0
45.54,0.0
45.6,0.0
45.66,0.0
45.72,0.0
45.78,0.0
45.839999999999996,0.0
45.9,0.0
45.96,0.0
46.019999999999996,0.0
46.08,0.0
46.14,0.0
46.199999999999996,0.0
46.26,0.0
46.32,0.0
46.379999999999995,0.0
46.44,0.0
46.5,0.0
46.559999999999995,0.0
46.62,0.0
46.68,0.0
46.739999999999995,0.0
46.8,0.0
46.86,0.0
46.92,0.0
46.98,0.0
47.04,0.0
47.1,0.0
47.16,0.0
47.22,0.0
47.28,0.0
47.339999999999996,0.0
47.4,0.0
47.46,0.0
47.519999999999996,0.0
47.58,0.0
47.64,0.0
47.699999999999996,0.0
47.76,0.0
47.82,0.0
47.879999999999995,0.0
47.94,0.0
48.0,0.0
48.059999999999995,0.0
48.12,0.0
48.18,0.0
48.239999999999995,0.0
48.3,0.0
48.36,0.0
48.42,0.0
48.48,0.0
48.54,0.0
48.6,0.0
48.66,0.0
48.72,0.0
48.78,0.0
48.839999999999996,0.0
48.9,0.0
48.96,0.0
49.019999999999996,0.0
49.08,0.0
49.14,0.0
49.199999999999996,0.0
49.26,0.0
49.32,0.0
49.379999999999995,0.0
49.44,0.0
49.5,0.0
49.559999999999995,0.0
49.62,0.0
49.68,0.0
49.739999999999995,0.0
49.8,0.0
49.86,0.0
49.92,0.0
49.98,0.0
50.04,0.0
50.1,0.0
50.16,0.0
50.22,0.0
50.28,0.0
50.339999999999996,0.0
50.4,0.0
50.46,0.0
50.519999999999996,0.0
50.58,0.0
50.64,0.0
50.699999999999996,0.0
50.76,0.0
50.82,0.0
50.879999999999995,0.0
50.94,0.0
51.0,0.0
51.059999999999995,0.0
51.12,0.0
51.18,0.0
51.239999999999995,0.0
51.3,0.0
51.36,0.0
51.419999999999995,0.0
51.48,0.0
51.54,0.0
51.6,0.0
51.66,0.0
51.72,0.0
51.78,0.0
51.839999999999996,0.0
51.9,0.0
51.96,0.0
52.019999999999996,0.0
52.08,0.0
52.14,0.0
52.199999999999996,0.0
52.26,0.0
52.32,0.0
52.379999999999995,0.0
52.44,0.0
52.5,0.0
52.559999999999995,0.0
52.62,0.0
52.68,0.0
52.739999999999995,0.0
52.8,0.0
52.86,0.0
52.919999999999995,0.0
52.98,0.0
53.04,0.0
53.1,0.0
53.16,0.0
53.22,0.0
53.28,0.0
53.339999999999996,0.0
53.4,0.0
53.46,0.0
53.519999999999996,0.0
53.58,0.0
53.64,0.0
53.699999999999996,0.0
53.76,0.0
53.82,0.0
53.879999999999995,0.0
53.94,0.0
54.0,0.0
54.059999999999995,0.0
54.12,0.0
54.18,0.0
54.239999999999995,0.0
54.3,0.0
54.36,0.0
54.419999999999995,0.0
54.48,0.0
54.54,0.0
54.6,0.0
54.66,0.0
54.72,0.0
54.78,0.0
54.839999999999996,0.0
54.9,0.0
54.96,0.0
55.019999999999996,0.0
55.08,0.0
55.14,0.0
55.199999999999996,0.0
55.26,0.0
55.32,0.0
55.379999999999995,0.0
55.44,0.0
55.5,0.0
55.559999999999995,0.0
55.62,0.0
55.68,0.0
55.739999999999995,0.0
55.8,0.0
55.86,0.0
55.919999999999995,0.0
55.98,0.0
56.04,0.0
56.1,0.0
56.16,0.0
56.22,0.0
56.28,0.0
56.339999999999996,0.0
56.4,0.0
56.46,0.0
56.519999999999996,0.0
56.58,0.0
56.64,0.0
56.699999999999996,0.0
56.76,0.0
56.82,0.0
56.879999999999995,0.0
56.94,0.0
57.0,0.0
57.059999999999995,0.0
57.12,0.0
57.18,0.0
57.239999999999995,0.0
57.3,0.0
57.36,0.0
57.419999999999995,0.0
57.48,0.0
57.54,0.0
57.599999999999994,0.0
57.66,0.0
57.72,0.0
57.78,0.0
57.839999999999996,0.0
57.9,0.0
57.96,0.0
58.019999999999996,0.0
58.08,0.0
58.14,0.0
58.199999999999996,0.0
58.26,0.0
58.32,0.0
58.379999999999995,0.0
58.44,0.0
58.5,0.0
58.559999999999995,0.0
58.62,0.0
58.68,0.0
58.739999999999995,0.0
58.8,0.0
58.86,0.0
58.919999999999995,0.0
58.98,0.0
59.04,0.0
59.099999999999994,0.0
59.16,0.0
59.22,0.0
59.28,0.0
59.339999999999996,0.0
59.4,0.0
59.46,0.0
59.519999999999996,0.0
59.58,0.0
59.64,0.0
59.699999999999996,0.0
59.76,0.0
59.82,0.0
59.879999999999995,0.0
59.94,0.0
60.0,0.0
